"","is.highlightTrue","X.2","grp1","grp2","artist.display.bio_1","artist.nationalityAmerican_1","artist.nationalityFrench_1","artist.nationality_1","artist.roleArtist_1","artist.role_1","city_1","classificationDrawings_1","classificationPaintings_1","classificationPhotographs_1","classificationPrints_1","classification_1","countryEgypt_1","country_1","culture_1","departmentAsianArt_1","departmentCostumeInstitute_1","departmentDrawingsandPrints_1","departmentEgyptianArt_1","departmentEuropeanSculptureandDecorativeArts_1","departmentGreekandRomanArt_1","departmentPhotographs_1","dimensions_1","geography.typeFrom_1","geography.typeMadein_1","geography.type_1","grp3","mediumOiloncanvas_1","object.begin.date","object.end.date","object.namePainting_1","object.namePhotograph_1","object.namePrint_1","region_1"
"1683",0,0.388937054563508,0.56249758095925,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.455030747617853,0.491345215898888,0,0,1,1
"1684",1,-0.45228488620499,0.832678259455008,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.607060280798388,0.660137729125793,1,0,0,1
"1685",1,-0.637670452332267,0.724818131299219,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.147721636874388,-0.158009511456384,1,0,0,1
"1686",0,1.4993872798083,1.4829514949405,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.651774849380899,0.709782585957236,0,0,1,1
"1687",1,-0.217525274827735,0.9623101685579,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.392757472706546,-0.523395657735802,0,0,0,1
"1688",1,-1.02893647129436,-0.256112091706861,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.562833809736166,0,0,0,1
"1689",0,0.473711358671962,-1.63025833141297,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.204956284660002,-0.122265214537745,0,0,0,1
"1690",0,0.975836083006647,-0.990932926033875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.429990589211647,0.560848015462908,0,0,0,1
"1691",1,-0.730829028275622,0.674252163530541,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26916301692375,-1.22636683046903,0,0,0,1
"1692",1,-1.10532650356791,-0.374254198915904,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.567711460445779,0.616450255114124,0,1,0,1
"1693",1,-1.20127983678957,-0.547754852985467,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.3441012456473,-3.01159588212771,0,0,0,1
"1694",1,-1.6102459851809,-1.67747955900769,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.478282323280758,0.529075307090784,1,0,0,1
"1695",1,-0.883609092822725,-0.134222636710336,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0722740405515631,0.0763142127880263,0,0,0,1
"1696",1,-0.87429323522839,-0.132612206256212,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.480070906024058,0.519146335724496,0,0,1,1
"1697",1,-0.384279125766341,0.881982207204349,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.628523273717993,0.683967260404886,1,0,0,1
"1698",0,0.619038737143596,1.32516802270686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.290481135234214,0.423828210608126,0,0,0,1
"1699",1,-0.460669158039892,0.823031161638476,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.635677604691195,0.691910437497917,0,0,0,1
"1700",0,1.16494799217166,-0.576278053913321,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.26916301692375,-3.15060148125575,0,0,0,1
"1701",1,-0.462532329558759,0.807066221271149,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.911446468263667,-1.02580160887,0,0,0,1
"1702",0,0.809082232068041,0.503778809016567,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0543882131185589,0.106101126886892,0,0,1,1
"1703",1,-0.407568769752179,0.864879126083386,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.549825633012775,0.596592312381547,1,0,0,1
"1704",1,-1.58229841239789,-1.65387281643738,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.311944128153819,0.332481674038271,0,0,0,1
"1705",1,-1.05036294376133,-0.267416074702156,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.761413237061937,0,0,0,1
"1706",1,-0.657233753280372,0.723865809444136,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.398123220936447,-0.443963886805494,1,0,0,1
"1707",1,-0.732692199794489,0.673191447317969,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53745042841881,-1.62352568512057,0,0,0,1
"1708",0,1.10718967508678,-0.769003221528991,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.340561452046626,0.46354409607328,0,0,0,1
"1709",1,-0.979562426044381,-0.202131701677275,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.70002921156409,-2.77330056933679,0,0,0,0
"1710",1,-1.72576261935066,-1.76774108897971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27259530780121,0.294751582846375,0,0,0,1
"1711",1,-1.24692753900181,-0.574776017816686,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.8951669770789,-2.21727817282463,0,0,0,1
"1712",1,-1.68477284593558,-1.70064498169394,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.489013819740561,0.5330468956373,1,0,0,1
"1713",0,1.09321588869527,-1.22803009813313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.567711460445779,0.624393432207155,0,0,0,1
"1714",0,0.0982822976202398,1.68849042410221,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.447876416644651,0.501274187265176,0,0,0,1
"1715",0,0.968383396931178,1.25670150104427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.277961056031111,0.32453849694524,0,0,0,1
"1716",0,1.03452598585096,-0.841457107056367,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.170646091433086,0.205390840549778,0,0,0,1
"1717",0,0.0610188672428977,1.15524438243444,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-2.82523000359512,-2.48734619398768,0,0,0,0
"1718",1,-0.805355889030307,0.617337383394642,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0418681339154559,0.0346125330496144,1,0,0,1
"1719",0,0.889198607379326,0.0820473338427943,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-0.178127543510496,-0.106378860351683,0,0,1,1
"1720",0,0.637670452332267,1.08033613895535,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.96510395056268,-1.08537543706773,0,0,0,0
"1721",0,1.54224022474225,-1.6375904354517,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.133412974927985,-0.0626913863400134,0,0,0,1
"1722",0,0.305094336214489,0.968798345099035,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.69126854434265,-1.89160791201037,0,0,0,1
"1723",0,0.254788705205077,-0.97438730160857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.161703177716584,0.362268588137137,0,0,0,1
"1724",0,0.209141002992833,-0.865536139327166,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1
"1725",0,1.27673828330368,-1.53462353829113,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.376333106912634,0.443686153340703,0,0,1,1
"1726",1,-0.742939643148259,0.660578989578698,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1960133709435,0.163689160811366,0,0,0,1
"1727",0,0.0265501941438563,1.36889740349962,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.483648071510659,0.546947455550104,0,0,1,1
"1728",0,0.977699254525514,0.0532144347506861,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.340561452046626,0.560848015462908,0,0,0,1
"1729",0,0.892924950417061,-1.39415993589343,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.519419726376668,0.60254969520132,0,0,1,1
"1730",0,0.442037442851221,-0.344399295881756,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.447876416644651,0.501274187265176,0,1,0,1
"1731",0,1.30748061336499,-0.842099730747195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.131624392184685,-0.140137362997064,0,0,0,1
"1732",1,-1.46026067791209,-1.25067677639425,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.687546504246907,0.74949847142239,0,0,0,1
"1733",1,-1.26369608267161,-0.602656595053711,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.4927358598363,-1.77047446134164,0,0,0,1
"1734",0,0.681454983025644,1.49611366692133,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.537305553809672,0.582691752468743,0,0,1,1
"1735",1,-1.6353988006856,-1.69102885369384,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.524785474606569,0.57673436964897,0,0,0,1
"1736",1,-1.08948954565754,-0.356299447843241,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.689335086990208,0.759427442788679,0,0,0,1
"1737",1,-0.623696665940764,0.725151056825793,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.497956733457063,0.539004278457073,1,0,0,1
"1738",0,0.912488251365165,-0.290109207687915,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.09030474259371,-0.231483899566919,0,0,0,1
"1739",1,-0.910625079846298,-0.148306160729816,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.063331126835061,0.0663852414217378,0,0,0,1
"1740",1,-1.3298386715914,-0.861889443443068,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.256498063111506,0.270922051567282,0,0,0,1
"1741",1,-0.450421714686123,0.83297247271105,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.564134294959178,0.622407637933897,0,0,0,1
"1742",0,0.260378219761678,-1.70696282424474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.505111064430264,0.55886222118965,0,0,0,1
"1743",1,-0.047976666610828,1.50367030212914,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.714375245396413,0.779285385521256,0,0,0,1
"1744",0,0.205414659955098,-1.23159162702206,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1
"1745",1,-1.59068268423279,-1.65906026068865,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.505111064430264,0.546947455550104,1,0,0,1
"1746",0,1.72389944783179,0.0335873135910475,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0275594719690526,0.0365983273228721,0,0,1,1
"1747",1,-0.560348834299282,0.750739867647334,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.553729919603584,-0.628642754218461,0,0,0,1
"1748",0,0.945093752945339,-1.59729096182806,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0350409240464621,0.562833809736166,0,0,0,1
"1749",1,-1.31586488519989,-0.844840559500849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.471127992307556,0.535032689910558,0,0,0,1
"1750",0,0.966520225412311,-1.55035620503527,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.081544075372273,-0.104393066078425,0,0,0,1
"1751",1,-0.110392912492876,1.16414820465676,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.506899647173565,0.548933249823362,0,0,0,1
"1752",1,-0.264104562799412,0.945919393214722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.251132314881605,0.278865228660313,0,0,0,1
"1753",1,-0.183988187488127,0.982727020036388,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.91772693864746,3.7401046469485,0,0,0,1
"1754",0,0.792313688398237,0.164852880510382,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.331618538330124,0.354325411044106,0,0,1,1
"1755",0,0.911556665605732,-0.770358150997605,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.39404129650926,0,0,0,1
"1756",0,1.67359381682238,0.653068809095523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1960133709435,-0.132194185904033,0,0,0,1
"1757",1,-1.14724786274242,-0.487572757216682,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.567711460445779,0.616450255114124,0,1,0,1
"1758",1,-1.71551517599689,-1.75253490911481,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.269018142314609,0.344396439677817,0,0,0,1
"1759",1,-0.638602038091701,0.724756191666368,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.219264946606405,-0.245384459479723,1,0,0,1
"1760",1,-0.964657053893444,-0.188350133367943,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.87709890315083,-2.81301645480194,0,0,0,0
"1761",1,-0.617175565624729,0.725313648362027,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.53015122283647,0.57673436964897,1,0,0,1
"1762",1,-0.271557248874881,0.941877832171199,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.553729919603584,-0.0348902665144055,0,0,0,1
"1763",1,-0.319999708365425,0.935544504712191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.149183098513481,0.151774395171819,0,0,0,1
"1764",0,0.684249740303945,-1.3839089266566,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0096736445360484,0.499288392991919,0,0,0,1
"1765",1,-1.69967821808652,-1.72011725377145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.429990589211647,0.483402038805857,0,0,0,1
"1766",1,-0.32372605140316,0.934530243224257,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.429990589211647,0.562833809736166,0,0,0,0
"1767",0,1.17612702128486,-0.693762052523323,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.0439838377629642,-0.0348902665144055,0,0,0,1
"1768",1,-0.595749093157757,0.72575496824609,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0579653786051597,0.0683710356949955,0,0,0,1
"1769",0,1.00657841306795,-0.100496506623004,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0740626232948635,0.0882289784275726,0,0,1,1
"1770",1,-1.72483103359122,-1.76750881535652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.472916575050857,0.523117924271011,0,0,0,1
"1771",0,0.451353300445556,0.451679835334828,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.492590985227161,0.544961661276846,0,1,0,1
"1772",1,-0.469985015634228,0.796265497792768,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.648524804998506,-0.721975085061573,0,0,0,1
"1773",0,0.640465209610568,1.38858646429211,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.608848863541689,0.662123523399051,0,0,0,1
"1774",1,-0.802561131752006,0.617817415549237,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0901598679845672,0.0862431841543149,1,0,0,1
"1775",1,-1.29630158425179,-0.656977653063977,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.02931068282643,-2.31656788648752,0,0,0,1
"1776",1,-0.0498398381296951,1.50243925192623,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.567711460445779,0.616450255114124,0,0,0,1
"1777",0,1.01682585642172,1.26694476782699,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.612426029028289,0.666095111945566,0,0,0,1
"1778",1,-0.427132070700284,0.857918659841763,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.678603590530405,0.739569500056102,1,0,0,1
"1779",0,0.467190258355927,1.14305001721691,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.37972802590417,1.51800085517312,0,0,0,0
"1780",0,0.720581584921853,1.49101138966523,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.474705157794157,0.552904838369877,0,0,0,1
"1781",1,-0.870566892190655,-0.116825342333331,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.48722523699726,0.529075307090784,0,0,0,1
"1782",1,-0.216593689068301,0.962348880828431,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.392757472706546,-0.449921269625267,0,0,0,1
"1783",0,0.18212501596926,-0.309891177929681,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.719740993626315,0.785242768341029,0,1,0,1
"1784",1,-1.18916922191693,-0.521507933564885,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.460396495847754,0.497302598718661,0,1,0,1
"1785",1,-0.76157135833693,0.650676390776655,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.13501931117622,-1.17473617936433,0,0,0,1
"1786",1,-1.05595245831793,-0.274190722045226,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.562833809736166,0,0,0,1
"1787",0,0.05636093844573,-0.97146839641047,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1
"1788",1,-1.58322999815732,-1.65397346834077,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.471127992307556,0.509217364358207,0,0,0,1
"1789",1,-0.742008057388825,0.665270916767156,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0797554926289725,0.00681141322400644,0,0,0,1
"1790",1,-0.133682556478715,1.1639546433041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.258286645854807,0.27290784584054,0,0,0,1
"1791",1,-0.039592394775926,1.51927134715347,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.489013819740561,0.531061101364042,0,0,0,1
"1792",0,1.25251705355841,0.00946182659561011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.426413423725046,0.459572507526765,0,0,0,1
"1793",1,-1.72855737662896,-1.77051288754979,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0669082923216618,0.0663852414217378,0,0,0,1
"1794",0,1.29723317001122,-0.516049503419897,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.664294928584002,0.72368314587004,0,1,0,1
"1795",1,-0.562212005818149,0.750205638313994,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.9148413872552,-2.11798845916174,0,0,0,1
"1796",0,1.45094482031776,-0.141848954005107,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.308366962667218,0.328510085491756,0,0,0,1
"1797",0,0.358194724502201,1.12718572875297,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.562672833320086,-0.63857172558475,0,0,0,1
"1798",1,-0.750392329223727,0.656173533192176,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.340561452046626,0.560848015462908,0,0,0,1
"1799",1,-1.11091601812451,-0.37952681016234,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.426413423725046,0.467515684619795,0,1,0,1
"1800",1,-1.27114876874708,-0.605157407730067,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.83059575182502,-3.18237418962788,0,0,0,1
"1801",0,1.25344863931785,-0.54012079323659,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.641043352921096,0.701839408864205,0,1,0,1
"1802",0,1.2078009371056,-0.377211816384536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.612426029028289,0.699853614590948,0,0,0,1
"1803",0,0.345152523870131,0.540679345287509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.497956733457063,0.539004278457073,0,0,1,1
"1804",1,-1.51615582347811,-1.52357505628135,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-2.04361934477283,-2.21926396709789,0,0,0,1
"1805",0,1.21991155197824,0.547159779374538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.499745316200363,0.540990072730331,0,0,1,1
"1806",1,-0.631149352016232,0.724895555840283,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.31730987638372,0.340424851131302,1,0,0,1
"1807",0,1.14817944850185,1.60652106247811,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.295846883464115,0.354325411044106,0,0,0,1
"1808",1,-0.0619504530023313,1.43667484674675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.292269717977515,0.310637937032436,0,0,0,1
"1809",1,-1.07272100198774,-0.28019112397766,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.662123523399051,0,0,0,1
"1810",1,-1.13141090483205,-0.481502673197291,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.524785474606569,0.568791192555939,0,1,0,1
