"","is.highlightTrue","X.2","grp1","grp2","artist.display.bio_1","artist.nationalityAmerican_1","artist.nationalityFrench_1","artist.nationality_1","artist.roleArtist_1","artist.role_1","city_1","classificationDrawings_1","classificationPaintings_1","classificationPhotographs_1","classificationPrints_1","classification_1","countryEgypt_1","country_1","culture_1","departmentAsianArt_1","departmentCostumeInstitute_1","departmentDrawingsandPrints_1","departmentEgyptianArt_1","departmentEuropeanSculptureandDecorativeArts_1","departmentGreekandRomanArt_1","departmentPhotographs_1","dimensions_1","geography.typeFrom_1","geography.typeMadein_1","geography.type_1","grp3","mediumOiloncanvas_1","object.begin.date","object.end.date","object.namePainting_1","object.namePhotograph_1","object.namePrint_1","region_1","object.id"
"1",1,-0.41036352703048,0.864205532576132,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.560557129472577,0.608507078021093,0,0,0,1,486757
"2",0,0.314410193808824,0.454389694272057,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.00251931356284672,0.00482561895074872,0,0,1,1,415505
"3",0,1.47516605006303,0.0933126045675573,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.531939805579771,0.57673436964897,0,0,1,1,367621
"4",1,-1.41833931873758,-1.24444410083863,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.6571405976108,0.715739968777009,0,0,0,1,81453
"5",0,1.65496210163371,-0.521329857120439,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.633889021947895,0.689924643224659,0,1,0,1,262635
"6",0,0.703813041252049,0.944146371224364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.608848863541689,0.759427442788679,0,0,0,1,504249
"7",1,-0.398252912157844,0.873953282296047,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.52836264009317,0.574748575375712,1,0,0,1,488221
"8",1,-0.937641066869871,-0.166973217580265,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.16345438857396,-2.21727817282463,0,0,0,0,327497
"9",0,0.453216471964424,-1.58831745751878,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.373083062530241,-0.231483899566919,0,0,0,1,29219
"10",0,0.508180031771003,1.65508173463324,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.27438389054451,0.310637937032436,0,0,1,1,740526
"11",0,1.2133904516622,0.767246779802107,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.98459611424392,-2.02068453977212,0,0,0,1,466586
"12",1,-1.05688404407737,-0.274213949407545,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.662123523399051,0,0,0,0,311290
"13",1,-0.353536795705033,0.905302478972724,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.710798079909813,0.775313796974741,0,0,0,1,495553
"14",0,1.25996973963388,-0.522599619593883,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.447876416644651,0.501274187265176,0,1,0,1,262470
"15",0,1.49566093677057,0.460506233016086,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.605271698055088,0.658151934852536,0,0,1,1,416296
"16",0,1.43790261968569,0.772256147608926,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.553729919603584,-0.432049121165948,0,0,0,1,467592
"17",1,-0.206346245714532,0.963990281098981,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.564461416063386,-0.670344433956873,0,0,0,0,544740
"18",0,0.231499061219238,-1.56595725005959,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029348054712353,0.0187261788635527,0,0,0,1,32226
"19",1,-0.102940226417408,1.16421014428961,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.594540201595285,0.650208757759505,0,0,0,1,591873
"20",1,-0.679591811506777,0.704161263743434,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116988609134074,0.163689160811366,0,0,0,0,453243
"21",0,1.1938271507141,0.0255893584991711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.192436205456899,-0.227512311020403,0,0,0,1,358430
"22",0,1.57298255480355,-1.64409409690104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.406739013548741,0.453615124706991,0,0,0,1,20751
"23",1,-1.31027537064329,-0.835898025007996,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.165674955084623,0,0,0,1,209028
"24",1,-0.445763785888955,0.834451281445366,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.6571405976108,0.715739968777009,1,0,0,1,482740
"25",1,-1.48075556461963,-1.36819174482068,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.36950589704364,-0.382404264334505,0,0,0,1,60870
"26",1,-0.301367993176754,0.938409212731547,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.52836264009317,0.612478666567608,0,0,0,1,503442
"27",1,-0.734555371313357,0.671077757346931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544787005887081,-0.519424069189287,0,0,0,1,448938
"28",0,1.12861614755375,-0.498249601429361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.57307720867568,0.622407637933897,0,0,0,1,265648
"29",1,-0.415953041587081,0.862935770102688,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.599905949825187,0.652194552032763,1,0,0,1,486578
"30",1,-0.623696665940764,0.725151056825793,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.497956733457063,0.539004278457073,1,0,0,1,459123
"31",1,-0.862182620355753,0.605654020148135,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.185281874483697,-0.199711191194796,1,0,0,1,435600
"32",1,-1.69408870352992,-1.70791514609982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.540882719296273,0.592620723835031,0,0,0,1,9334
"33",0,1.14258993394525,0.0114284099386272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.460396495847754,0.497302598718661,0,0,0,1,356563
"34",0,0.925530451997235,-0.17932243187992,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.26916301692375,-1.62153989084732,0,0,0,0,325732
"35",0,1.17146909248769,1.32649972481316,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.410316179035342,0.441700359067445,0,0,0,1,653220
"36",0,1.11184760388395,0.215279484105146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.11373856475168,-0.140137362997064,0,0,0,1,383936
"37",1,-0.0964191261013727,1.42578121381909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0457724205062646,-0.0646771806132712,0,0,0,1,679465
"38",1,-0.047976666610828,1.50367030212914,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.714375245396413,0.779285385521256,0,0,0,1,699928
"39",1,-1.55155608233658,-1.61954277492976,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.267229559571309,0.282836817206828,0,0,0,1,24648
"40",1,-1.09601064597358,-0.370111985968998,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.560557129472577,0.618436049387381,0,0,0,1,283277
"41",1,-1.64471465827994,-1.69272445114313,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.39958468257554,0.43772877052093,1,0,0,1,11605
"42",1,-0.839824562129348,0.608696804611937,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.15487596784759,-0.165952688549414,1,0,0,1,436037
"43",1,-1.36710210196874,-0.950741846767727,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.0886984063454746,-0.0924783004388791,0,0,0,1,192729
"44",1,-0.51004320328987,0.781632259531735,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.24072793952601,-0.281128756398362,0,0,0,1,469836
"45",1,-0.845414076685949,0.607628345945259,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.220726408245498,0.233191960375386,1,0,0,1,435888
"46",1,-1.72483103359122,-1.76750881535652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.472916575050857,0.523117924271011,0,0,0,1,1083
"47",1,-0.68052339726621,0.703704458951158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0812169542680651,0.175603926450912,0,0,0,0,453183
"48",0,1.38293905987911,-1.71753127409993,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304789797180617,0.403970267875549,0,0,0,1,7933
"49",0,1.0438418434453,1.33966189679398,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.292269717977515,0.310637937032436,0,0,0,1,655353
"50",0,0.674933882709609,-1.28410869322554,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.10267994718767,0.362268588137137,0,0,0,1,73383
"51",0,1.6102459851809,1.30229681327666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.501533898943664,0.552904838369877,0,1,0,1,648828
"52",1,-0.605996536511526,0.72566980125092,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.104468529930971,0.114044303979923,0,0,0,1,459190
"53",1,-0.630217766256799,0.724911040748496,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.492590985227161,0.535032689910558,1,0,0,1,459092
"54",1,-1.50963472316207,-1.51304531869669,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.26916301692375,-1.30381280712608,0,0,0,1,39649
"55",1,-0.343289352351264,0.923930823552642,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1,501492
"56",1,-1.16308482065279,-0.492295654221565,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.676815007787105,0.737583705782844,0,0,0,1,266427
"57",0,1.17985336432259,-0.598227911304869,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.3441012456473,-3.01159588212771,0,0,0,1,249806
"58",0,0.875224820987823,1.10604882904259,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.69126854434265,-3.15060148125575,0,0,0,1,564545
"59",0,1.041047086167,-1.09021441503981,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.269018142314609,0.314609525578952,0,0,0,1,124277
"60",1,-0.557554077020981,0.752079312207735,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.419586213856052,-0.380418470061247,0,0,0,1,464341
"61",0,1.15283737729902,-0.158634594507709,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.308366962667218,0.348368028224333,0,0,0,1,334314
"62",0,1.51429265195924,-0.0310621781971112,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.478282323280758,0.542975867003588,0,0,0,1,351010
"63",0,1.15097420578015,1.30970634185645,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.211783494528996,0.221277194735839,0,0,0,1,650242
"64",1,-0.412226698549347,0.864066168402217,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.580231539648882,0.630350815026928,1,0,0,1,486739
"65",0,0.183988187488127,-0.698601086339802,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1,229516
"66",1,-0.18491977324756,0.981170786761008,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.106584233778479,-0.132194185904033,0,0,0,0,547031
"67",1,-1.58322999815732,-1.65397346834077,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.471127992307556,0.509217364358207,0,0,0,1,17053
"68",1,-0.810945403586908,0.61542499723037,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.258613766959014,-0.281128756398362,1,0,0,1,437056
"69",1,-0.0340028802193247,1.57380919387871,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.265440976828008,0.306666348485921,0,0,0,1,716639
"70",1,-0.6358072808134,0.724841358661538,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0955256162144685,0.106101126886892,1,0,0,1,459083
"71",0,1.60931439942146,-0.582441047381988,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9.6411917172088,-2.55486319927844,0,0,0,1,251918
"72",0,1.13606883362922,-0.818926565606841,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.492590985227161,0.560848015462908,0,0,0,1,211804
"73",1,-1.40343394658665,-1.24002315954389,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.694700835220109,0.757441648515421,0,0,0,1,82419
"74",1,-0.0759242393938346,1.43533540218635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.367390193196132,0.39404129650926,0,0,0,1,681372
"75",1,-0.442037442851221,0.838516069851209,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.540882719296273,0.586663341015258,1,0,0,1,483301
"76",1,-1.64005672948277,-1.69187278119143,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.372755941426033,0.399998679329033,1,0,0,1,11737
"77",1,-1.22456948077541,-0.560886055149864,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.94882445937791,-2.19742023009205,0,0,0,1,254801
"78",1,-0.707539384289783,0.689783526467912,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.161703177716584,0.362268588137137,0,0,0,1,451367
"79",0,0.911556665605732,-0.770358150997605,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.39404129650926,0,0,0,1,218990
"80",1,-0.120640355846645,1.16406303766159,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.424624840981746,0.457586713253507,0,0,0,1,591854
"81",0,0.738281714351091,-0.25715732301122,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.761413237061937,0,0,0,0,313636
"82",1,-1.68570443169501,-1.70066046660216,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.478282323280758,0.531061101364042,1,0,0,1,10388
"83",0,0.102008640657974,-0.384133570355628,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.649986266637598,0.707796791683978,0,0,0,1,281453
"84",1,-0.428995242219151,0.854922330102599,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.542671302039573,0.662123523399051,0,0,0,1,485518
"85",1,-1.4993872798083,-1.51048256638748,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.850634654991453,-0.894739186834994,0,0,0,1,40055
"86",1,-1.41274980418098,-1.24415763003669,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.578442956905582,0.632336609300185,0,0,0,1,81490
"87",0,0.198893559639064,-0.90315672383,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.242189401165103,0.284822611480086,0,0,0,1,199431
"88",1,-0.883609092822725,-0.134222636710336,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0722740405515631,0.0763142127880263,0,0,0,1,337493
"89",0,0.778339902006734,0.628703306022788,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.52117093723404,-2.41784339442366,0,0,0,1,443394
"90",1,-0.866840549152921,0.0393167296297586,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.158453133334191,-0.189782219828507,0,0,0,1,360255
"91",1,-1.06806307319057,-0.27908395304045,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.70002921156409,-2.81301645480194,0,0,0,0,310604
"92",1,-1.14631627698299,-0.487224346781895,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.419259092751844,0.451629330433734,0,1,0,1,267087
"93",0,0.0246870226249892,-1.50524866741158,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.340561452046626,0.560848015462908,0,0,0,1,40845
"94",1,-1.55528242537432,-1.62493926544189,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.142355888644487,-0.072620357706302,0,0,0,1,23948
"95",1,-0.944162167185906,-0.169907607686578,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.340561452046626,-0.0329044722411478,0,0,0,0,327104
"96",1,-1.18171653584146,-0.499790349796528,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.583808705135483,0.634322403573443,0,1,0,1,265447
"97",1,-0.440174271332354,0.839522588885036,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.539094136552972,0.584677546742,0,0,0,1,483438
"98",0,0.180261844450393,1.26849325864826,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.560557129472577,0.608507078021093,0,0,1,1,643112
"99",1,-0.815603332384076,0.614302341384947,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.312271249258027,-0.340702584596093,1,0,0,1,436896
"100",0,0.975836083006647,-0.990932926033875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.429990589211647,0.560848015462908,0,0,0,1,187211
"101",0,0.859387863077453,-1.42166113287925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.0153665138701575,0.364254382410394,0,0,0,1,53126
"102",0,0.260378219761678,-1.70696282424474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.505111064430264,0.55886222118965,0,0,0,1,9470
"103",1,-0.194235630841896,0.966173653156976,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-1.60362798992093,-1.89160791201037,0,0,0,0,545027
"104",0,1.72669420511009,-1.58223963104528,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.163491760459884,0.562833809736166,0,0,0,1,30119
"105",0,1.60838281366203,-0.300871218895764,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.09030474259371,-0.827222181544232,0,0,0,1,307626
"106",1,-1.13327407635092,-0.481533643013716,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.526574057349869,0.570776986829196,0,1,0,1,267838
"107",1,-0.183988187488127,0.982727020036388,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.91772693864746,3.7401046469485,0,0,0,1,547232
"108",0,1.37455478804421,1.29436079781763,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.104468529930971,0.20340504627652,0,0,0,1,647700
"109",1,-0.15604061470512,0.99245928484809,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.392757472706546,-0.449921269625267,0,0,0,1,548584
"110",0,0.396389740638977,-0.232900214295975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.519419726376668,0.761413237061937,0,0,0,1,316832
"111",0,1.2217747234971,1.63132788543491,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.726895324599516,0.79318594543406,0,0,1,1,732678
"112",0,1.26090132539331,-0.088929280188093,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.269018142314609,0.399998679329033,0,0,0,1,343389
"113",0,1.68384126017615,-0.592126857469052,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.68053704788285,-2.55486319927844,0,0,0,1,250618
"114",1,-0.656302167520938,0.723904521714668,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.416009048369451,-0.463821829538071,1,0,0,1,458961
"115",0,1.3382229434263,0.270188968627496,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.303001214437317,0.34241064540456,0,0,1,1,391325
"116",0,0.633012523535099,1.36314476009859,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.707220914423212,0.771342208428225,0,0,1,1,659718
"117",1,-0.524948575440807,0.772271632517138,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.348042904124035,-0.396304824247309,0,0,0,1,467594
"118",0,1.53106119562904,-0.389019058896745,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.649986266637598,0.709782585957236,0,0,0,1,280822
"119",1,-0.601338607714358,0.725708513521451,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0171550966134579,0.0187261788635527,0,0,0,1,459195
"120",0,1.04197867192643,-0.743112454997302,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.286903969747613,0.32453849694524,0,0,0,1,223335
"121",1,-1.54317181050168,-1.61790911711331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.295846883464115,0.413899239241837,0,0,0,1,24861
"122",0,0.974904497247213,-0.526765059903108,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.483648071510659,0.560848015462908,0,1,0,1,261917
"123",0,1.08576320261981,-1.20786874764015,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.340561452046626,0.644251374939732,0,0,0,1,90010
"124",1,-1.3326334288697,-0.86499416753972,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.456819330361153,0.497302598718661,0,0,0,1,204812
"125",0,1.16867433520939,-1.49985991935355,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.226092156475399,0.354325411044106,0,0,0,1,41557
"126",0,0.176535501412658,1.49171595298891,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-2.48539928236804,-3.19230316099417,0,0,0,1,696538
